dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,datetime,hour,day,weekday,month,aqi_change,aqi_roll3,pm_ratio,pm2_5_roll3,pm10_roll3,aqi_lag1,pm2_5_lag1
1734087600,4,1014.71,1.68,26.73,130.18,10.49,58.23,71.04,8.36,2024-12-13 11:00:00,11,13,4,12,1.0,3.3333333333333335,0.819679054054054,47.89333333333334,59.206666666666614,3.0,45.1
1734091200,5,1255.04,0.43,38.04,123.02,10.73,77.22,92.53,9.63,2024-12-13 12:00:00,12,13,4,12,1.0,4.0,0.8345401491408192,60.18333333333334,73.18333333333328,4.0,58.23
1734094800,5,1602.17,0.0,52.09,108.72,11.21,98.6,117.12,11.53,2024-12-13 13:00:00,13,13,4,12,0.0,4.666666666666667,0.8418715846994534,78.01666666666667,93.56333333333328,5.0,77.22
1734098400,5,1842.5,0.0,61.01,97.27,11.68,116.87,138.3,13.68,2024-12-13 14:00:00,14,13,4,12,0.0,5.0,0.8450469992769342,97.56333333333333,115.98333333333328,5.0,98.6
1734102000,5,1895.9,0.0,61.69,92.98,11.68,123.48,146.31,15.07,2024-12-13 15:00:00,15,13,4,12,0.0,5.0,0.8439614517121181,112.98333333333335,133.90999999999994,5.0,116.87
1734105600,5,2056.12,0.0,69.92,77.96,11.32,131.67,156.23,17.48,2024-12-13 16:00:00,16,13,4,12,0.0,5.0,0.8427958778723676,124.00666666666666,146.9466666666666,5.0,123.48
1734109200,5,2296.45,0.0,80.88,59.37,10.49,142.03,169.22,19.76,2024-12-13 17:00:00,17,13,4,12,0.0,5.0,0.839321593192294,132.39333333333332,157.25333333333325,5.0,131.67
1734112800,5,2323.15,0.0,83.63,48.64,9.3,143.42,171.56,19.76,2024-12-13 18:00:00,18,13,4,12,0.0,5.0,0.8359757519235252,139.04,165.66999999999993,5.0,142.03
1734116400,5,2216.34,0.0,79.51,45.06,7.51,136.43,163.18,17.23,2024-12-13 19:00:00,19,13,4,12,0.0,5.0,0.8360705968868734,140.62666666666667,167.9866666666666,5.0,143.42
1734120000,5,2056.12,0.0,68.55,45.78,5.96,131.42,156.97,15.58,2024-12-13 20:00:00,20,13,4,12,0.0,5.0,0.837230043957444,137.09,163.90333333333328,5.0,136.43
1734123600,5,1895.9,0.0,56.89,46.49,4.95,125.75,149.97,15.07,2024-12-13 21:00:00,21,13,4,12,0.0,5.0,0.8385010335400414,131.20000000000002,156.7066666666666,5.0,131.42
1734127200,5,1735.69,0.0,46.61,45.06,4.23,115.83,138.36,15.07,2024-12-13 22:00:00,22,13,4,12,0.0,5.0,0.8371639202081526,124.33333333333333,148.43333333333328,5.0,125.75
1734130800,5,1588.82,0.0,39.41,42.92,3.76,106.77,127.47,15.45,2024-12-13 23:00:00,23,13,4,12,0.0,5.0,0.8376088491409743,116.11666666666667,138.59999999999994,5.0,115.83
1734134400,5,1508.71,0.0,36.33,40.77,3.67,101.25,120.76,15.83,2024-12-14 00:00:00,0,14,5,12,0.0,5.0,0.8384398807552169,107.95,128.86333333333326,5.0,106.77
1734138000,5,1562.12,0.02,40.44,34.33,4.11,98.96,118.52,16.97,2024-12-14 01:00:00,1,14,5,12,0.0,5.0,0.8349645629429632,102.32666666666667,122.24999999999993,5.0,101.25
1734141600,5,2002.72,2.24,63.75,11.44,6.14,103.6,126.01,21.03,2024-12-14 02:00:00,2,14,5,12,0.0,5.0,0.8221569716689151,101.27,121.76333333333326,5.0,98.96
1734145200,5,2723.69,23.47,78.83,0.77,8.34,108.15,133.89,24.83,2024-12-14 03:00:00,3,14,5,12,0.0,5.0,0.8077526327582345,103.57,126.13999999999993,5.0,103.6
1734148800,5,3311.16,49.62,82.94,5.1,10.37,109.15,136.78,26.6,2024-12-14 04:00:00,4,14,5,12,0.0,5.0,0.7979967831554321,106.96666666666668,132.22666666666657,5.0,108.15
1734152400,5,3337.86,54.54,80.88,15.38,11.44,104.56,132.19,25.59,2024-12-14 05:00:00,5,14,5,12,0.0,5.0,0.7909826764505636,107.28666666666668,134.2866666666666,5.0,109.15
1734156000,5,2643.59,36.21,71.97,34.69,11.21,87.1,110.97,21.03,2024-12-14 06:00:00,6,14,5,12,0.0,5.0,0.7848968189600792,100.27,126.64666666666659,5.0,104.56
1734159600,4,1268.39,9.05,37.36,83.68,10.61,51.49,65.79,12.16,2024-12-14 07:00:00,7,14,5,12,-1.0,4.666666666666667,0.782641738866089,81.05,102.98333333333325,5.0,87.1
1734163200,4,1068.12,5.31,28.45,105.86,10.73,51.57,64.79,10.64,2024-12-14 08:00:00,8,14,5,12,0.0,4.333333333333333,0.7959561660750115,63.386666666666656,80.5166666666666,4.0,51.49
1734166800,4,1054.76,3.97,27.76,118.73,11.44,55.61,68.6,10.39,2024-12-14 09:00:00,9,14,5,12,0.0,4.0,0.8106413994169097,52.89000000000001,66.39333333333326,4.0,51.57
1734170400,4,1575.47,6.65,51.41,97.27,10.85,73.12,88.69,13.81,2024-12-14 10:00:00,10,14,5,12,0.0,4.0,0.8244446950050739,60.1,74.02666666666659,4.0,55.61
1734174000,5,2403.26,10.73,90.48,54.36,10.49,101.22,121.26,18.24,2024-12-14 11:00:00,11,14,5,12,1.0,4.333333333333333,0.8347352795645719,76.64999999999999,92.84999999999992,4.0,73.12
1734177600,5,3284.45,20.12,127.49,9.39,10.49,123.75,147.91,21.53,2024-12-14 12:00:00,12,14,5,12,0.0,4.666666666666667,0.8366574268136029,99.36333333333333,119.28666666666659,5.0,101.22
1734181200,5,4539.49,55.43,138.46,0.0,11.56,148.86,178.2,26.6,2024-12-14 13:00:00,13,14,5,12,0.0,5.0,0.8353535353535355,124.61,149.12333333333325,5.0,123.75
1734184800,5,5393.98,83.15,143.95,0.0,12.99,176.53,212.74,32.93,2024-12-14 14:00:00,14,14,5,12,0.0,5.0,0.8297922346526276,149.71333333333334,179.6166666666666,5.0,148.86
1734188400,5,5661.01,88.51,149.43,0.0,14.42,201.02,243.69,39.52,2024-12-14 15:00:00,15,14,5,12,0.0,5.0,0.8249004883253314,175.47000000000003,211.54333333333327,5.0,176.53
1734192000,5,5928.04,91.2,157.65,0.0,19.55,224.75,272.95,53.2,2024-12-14 16:00:00,16,14,5,12,0.0,5.0,0.8234108811137572,200.76666666666665,243.12666666666655,5.0,201.02
1734195600,5,6195.07,93.88,167.25,0.0,25.75,243.5,296.71,68.9,2024-12-14 17:00:00,17,14,5,12,0.0,5.0,0.8206666441980386,223.09,271.11666666666656,5.0,224.75
1734199200,5,6248.47,92.98,174.11,0.0,28.61,248.53,303.4,77.01,2024-12-14 18:00:00,18,14,5,12,0.0,5.0,0.8191496374423204,238.92666666666665,291.01999999999987,5.0,243.5
1734202800,5,5821.23,80.47,172.73,0.0,28.13,231.73,282.41,76.0,2024-12-14 19:00:00,19,14,5,12,0.0,5.0,0.8205445982790976,241.25333333333333,294.17333333333323,5.0,248.53
1734206400,5,5340.58,65.27,171.36,0.0,27.66,217.87,263.57,74.98,2024-12-14 20:00:00,20,14,5,12,0.0,5.0,0.8266115263497363,232.71,283.12666666666655,5.0,231.73
1734210000,5,5073.55,54.54,171.36,0.0,28.37,213.22,256.3,77.01,2024-12-14 21:00:00,21,14,5,12,0.0,5.0,0.8319157237612173,220.94000000000003,267.42666666666656,5.0,217.87
1734213600,5,4806.52,45.15,168.62,0.0,29.09,209.21,249.67,78.02,2024-12-14 22:00:00,22,14,5,12,0.0,5.0,0.8379460888372653,213.4333333333333,256.51333333333326,5.0,213.22
1734217200,5,4486.08,34.42,164.51,0.0,29.09,202.55,239.52,80.05,2024-12-14 23:00:00,23,14,5,12,0.0,5.0,0.8456496325985304,208.32666666666668,248.49666666666658,5.0,209.21
1734220800,5,4112.24,25.48,159.03,0.01,29.56,197.86,232.85,83.09,2024-12-15 00:00:00,0,15,6,12,0.0,5.0,0.8497315868584927,203.20666666666668,240.67999999999992,5.0,202.55
1734224400,5,4005.43,22.13,153.54,0.02,29.8,199.03,233.67,86.13,2024-12-15 01:00:00,1,15,6,12,0.0,5.0,0.8517567509735953,199.81333333333336,235.34666666666658,5.0,197.86
1734228000,5,4272.46,36.21,146.69,0.0,30.99,215.4,254.17,91.2,2024-12-15 02:00:00,2,15,6,12,0.0,5.0,0.8474642955502224,204.09666666666666,240.2299999999999,5.0,199.03
1734231600,5,5126.95,73.31,139.83,0.27,31.95,239.06,283.24,94.23,2024-12-15 03:00:00,3,15,6,12,0.0,5.0,0.84401920632679,217.83,257.0266666666666,5.0,215.4
1734235200,5,6141.66,116.23,137.09,3.35,33.86,264.67,313.98,96.26,2024-12-15 04:00:00,4,15,6,12,0.0,5.0,0.8429517803681763,239.71000000000004,283.79666666666657,5.0,239.06
1734238800,5,6835.94,139.47,141.2,9.03,32.42,285.01,337.63,87.14,2024-12-15 05:00:00,5,15,6,12,0.0,5.0,0.8441489204158398,262.91333333333336,311.6166666666666,5.0,264.67
1734242400,5,7156.37,135.9,156.28,16.09,29.33,295.77,346.83,67.89,2024-12-15 06:00:00,6,15,6,12,0.0,5.0,0.8527809013061154,281.81666666666666,332.8133333333333,5.0,285.01
1734246000,5,3471.37,32.19,108.3,57.22,23.13,178.99,206.29,30.65,2024-12-15 07:00:00,7,15,6,12,0.0,5.0,0.8676620291822192,253.25666666666666,296.9166666666666,5.0,295.77
1734249600,5,2830.51,19.22,98.71,81.54,24.08,166.66,191.17,23.81,2024-12-15 08:00:00,8,15,6,12,0.0,5.0,0.871789506721766,213.80666666666664,248.09666666666658,5.0,178.99
1734253200,5,2456.67,12.52,91.85,95.84,27.66,158.28,180.58,19.51,2024-12-15 09:00:00,9,15,6,12,0.0,5.0,0.8765090264702624,167.97666666666666,192.67999999999992,5.0,166.66
1734256800,5,2857.21,12.63,113.79,75.1,29.09,173.86,198.84,21.28,2024-12-15 10:00:00,10,15,6,12,0.0,5.0,0.8743713538523437,166.26666666666668,190.1966666666666,5.0,158.28
1734260400,5,4165.65,24.81,168.62,23.96,29.09,216.8,248.12,28.63,2024-12-15 11:00:00,11,15,6,12,0.0,5.0,0.8737707560857649,182.98000000000002,209.17999999999992,5.0,173.86
1734264000,5,6248.47,71.53,219.35,1.5,37.67,275.6,314.6,45.6,2024-12-15 12:00:00,12,15,6,12,0.0,5.0,0.8760330578512396,222.08666666666667,253.85333333333324,5.0,216.8
1734267600,5,9506.23,135.9,296.12,0.0,55.31,368.46,418.7,76.0,2024-12-15 13:00:00,13,15,6,12,0.0,5.0,0.8800095533795079,286.9533333333333,327.13999999999993,5.0,275.6
1734271200,5,11215.21,160.93,339.98,0.0,62.94,427.67,489.21,98.29,2024-12-15 14:00:00,14,15,6,12,0.0,5.0,0.8742053514850474,357.24333333333334,407.5033333333333,5.0,368.46
1734274800,5,10894.78,151.99,326.28,0.0,60.56,429.68,499.42,107.41,2024-12-15 15:00:00,15,15,6,12,0.0,5.0,0.8603580152977454,408.6033333333333,469.10999999999996,5.0,427.67
1734278400,5,9185.79,119.81,274.18,0.0,51.02,378.56,454.01,104.37,2024-12-15 16:00:00,16,15,6,12,0.0,5.0,0.8338142331666704,411.97,480.87999999999994,5.0,429.68
1734282000,5,7156.37,86.72,211.12,0.0,39.58,315.0,392.48,94.23,2024-12-15 17:00:00,17,15,6,12,0.0,5.0,0.8025886669384427,374.41333333333336,448.6366666666666,5.0,378.56
1734285600,5,5714.42,67.06,160.4,0.0,30.99,261.65,335.87,80.05,2024-12-15 18:00:00,18,15,6,12,0.0,5.0,0.7790216452794235,318.40333333333336,394.1199999999999,5.0,315.0
1734289200,5,4753.11,54.54,131.61,0.0,25.75,219.47,287.99,69.92,2024-12-15 19:00:00,19,15,6,12,0.0,5.0,0.7620750720511129,265.37333333333333,338.7799999999999,5.0,261.65
1734292800,5,4058.84,42.02,113.79,0.0,23.37,192.18,254.23,64.34,2024-12-15 20:00:00,20,15,6,12,0.0,5.0,0.7559296699838729,224.4333333333333,292.6966666666666,5.0,219.47
1734296400,5,3417.97,28.39,98.71,0.0,21.93,172.89,228.98,59.78,2024-12-15 21:00:00,21,15,6,12,0.0,5.0,0.7550441086557778,194.84666666666666,257.0666666666666,5.0,192.18
1734300000,5,3044.13,18.1,90.48,0.03,21.22,162.71,213.35,55.73,2024-12-15 22:00:00,22,15,6,12,0.0,5.0,0.7626435434731662,175.92666666666665,232.18666666666658,5.0,172.89
1734303600,5,2937.32,13.19,86.37,0.06,22.41,163.04,208.85,55.22,2024-12-15 23:00:00,23,15,6,12,0.0,5.0,0.7806559731864975,166.21333333333334,217.05999999999992,5.0,162.71
1734307200,5,3017.43,13.63,86.37,0.04,24.56,170.24,213.69,56.74,2024-12-16 00:00:00,0,16,0,12,0.0,5.0,0.7966680705695166,165.33,211.96333333333325,5.0,163.04
1734310800,5,3284.45,20.12,89.11,0.01,27.42,183.85,225.47,59.78,2024-12-16 01:00:00,1,16,0,12,0.0,5.0,0.8154078147868896,172.37666666666667,216.00333333333325,5.0,170.24
1734314400,5,4219.06,48.28,95.96,0.0,33.38,221.32,266.21,66.88,2024-12-16 02:00:00,2,16,0,12,0.0,5.0,0.8313737275083581,191.80333333333337,235.12333333333322,5.0,183.85
1734318000,5,5821.23,104.61,108.3,0.18,40.05,270.87,321.63,76.0,2024-12-16 03:00:00,3,16,0,12,0.0,5.0,0.842178901221901,225.34666666666666,271.10333333333324,5.0,221.32
1734321600,5,7370.0,162.72,116.53,2.91,42.92,312.18,369.93,80.05,2024-12-16 04:00:00,4,16,0,12,0.0,5.0,0.8438893844781445,268.12333333333333,319.2566666666666,5.0,270.87
1734325200,5,8010.86,180.6,127.49,8.4,36.24,330.35,391.18,68.9,2024-12-16 05:00:00,5,16,0,12,0.0,5.0,0.8444961398844523,304.46666666666664,360.91333333333324,5.0,312.18
1734328800,5,7476.81,148.42,148.06,17.88,29.09,325.74,383.89,50.16,2024-12-16 06:00:00,6,16,0,12,0.0,5.0,0.848524316861601,322.75666666666666,381.6666666666666,5.0,330.35
1734332400,5,2990.72,25.93,89.11,72.96,27.42,192.17,221.22,16.47,2024-12-16 07:00:00,7,16,0,12,0.0,5.0,0.8686827592441912,282.75333333333333,332.0966666666666,5.0,325.74
1734336000,5,2189.64,11.4,63.75,111.58,27.89,181.82,207.38,12.92,2024-12-16 08:00:00,8,16,0,12,0.0,5.0,0.8767479988427042,233.24333333333334,270.8299999999999,5.0,192.17
1734339600,5,2002.72,6.82,56.21,140.19,30.99,191.97,216.89,13.17,2024-12-16 09:00:00,9,16,0,12,0.0,5.0,0.8851030476278299,188.65333333333334,215.16333333333327,5.0,181.82
1734343200,5,2643.59,8.72,85.68,117.3,27.18,221.48,249.95,18.49,2024-12-16 10:00:00,10,16,0,12,0.0,5.0,0.8860972194438888,198.42333333333332,224.7399999999999,5.0,191.97
1734346800,5,3845.21,14.75,143.95,53.64,21.93,259.92,294.67,25.33,2024-12-16 11:00:00,11,16,0,12,0.0,5.0,0.8820714697797536,224.45666666666668,253.8366666666666,5.0,221.48
1734350400,5,5340.58,44.7,186.44,4.29,21.93,290.3,330.59,33.94,2024-12-16 12:00:00,12,16,0,12,0.0,5.0,0.8781269850872683,257.23333333333335,291.7366666666666,5.0,259.92
1734354000,5,7690.43,114.44,208.38,0.0,29.8,333.7,381.84,50.66,2024-12-16 13:00:00,13,16,0,12,0.0,5.0,0.8739262518332286,294.64000000000004,335.69999999999993,5.0,290.3
1734357600,5,9933.47,175.24,238.54,0.0,40.05,392.0,451.78,69.92,2024-12-16 14:00:00,14,16,0,12,0.0,5.0,0.8676789587852495,338.6666666666667,388.0699999999999,5.0,333.7
1734361200,5,11749.27,212.79,265.96,0.0,49.59,459.42,532.35,89.17,2024-12-16 15:00:00,15,16,0,12,0.0,5.0,0.863003663003663,395.04,455.32333333333327,5.0,392.0
1734364800,5,12924.19,219.94,293.37,0.0,55.31,514.93,602.89,99.3,2024-12-16 16:00:00,16,16,0,12,0.0,5.0,0.8541027384763389,455.45,529.0066666666665,5.0,459.42
1734368400,5,12283.33,191.33,290.63,0.0,48.64,514.89,614.9,92.21,2024-12-16 17:00:00,17,16,0,12,0.0,5.0,0.8373556675882258,496.41333333333336,583.38,5.0,514.93
1734372000,5,10253.91,148.42,252.25,0.0,34.81,450.52,551.98,72.96,2024-12-16 18:00:00,18,16,0,12,0.0,5.0,0.8161889923547954,493.44666666666666,589.9233333333333,5.0,514.89
1734375600,5,7904.05,105.5,197.41,0.0,22.17,355.4,448.07,52.69,2024-12-16 19:00:00,19,16,0,12,0.0,5.0,0.793179637110273,440.27,538.3166666666666,5.0,450.52
1734379200,5,5821.23,68.84,150.8,0.0,16.69,267.52,348.81,42.05,2024-12-16 20:00:00,20,16,0,12,0.0,5.0,0.7669504888047933,357.81333333333333,449.6199999999999,5.0,355.4
1734382800,5,4219.06,39.34,113.79,0.0,15.14,205.91,276.06,38.5,2024-12-16 21:00:00,21,16,0,12,0.0,5.0,0.7458885749474752,276.2766666666667,357.6466666666666,5.0,267.52
1734386400,5,3257.75,21.23,93.22,0.02,16.69,170.1,229.82,40.02,2024-12-16 22:00:00,22,16,0,12,0.0,5.0,0.7401444608824297,214.51000000000002,284.8966666666666,5.0,205.91
1734390000,5,2803.8,11.06,82.25,0.14,20.03,154.43,206.65,43.06,2024-12-16 23:00:00,23,16,0,12,0.0,5.0,0.747302201790467,176.81333333333336,237.5099999999999,5.0,170.1
1734393600,5,2590.18,8.05,74.71,0.34,23.37,148.87,196.43,46.1,2024-12-17 00:00:00,0,17,1,12,0.0,5.0,0.7578781245227307,157.80000000000004,210.96666666666658,5.0,154.43
1734397200,5,2670.29,11.62,71.97,0.22,26.7,153.03,198.61,50.16,2024-12-17 01:00:00,1,17,1,12,0.0,5.0,0.7705050098182367,152.11000000000004,200.56333333333328,5.0,148.87
1734400800,5,3685.0,39.79,80.88,0.0,34.33,190.96,240.67,60.8,2024-12-17 02:00:00,2,17,1,12,0.0,5.0,0.7934516142435701,164.28666666666672,211.90333333333328,5.0,153.03
1734404400,5,5714.42,102.82,102.82,0.11,43.39,252.68,310.42,76.0,2024-12-17 03:00:00,3,17,1,12,0.0,5.0,0.8139939436891953,198.89000000000001,249.89999999999995,5.0,190.96
1734408000,5,7690.43,169.87,124.75,1.9,50.54,306.76,373.12,91.2,2024-12-17 04:00:00,4,17,1,12,0.0,5.0,0.8221483704974271,250.13333333333335,308.06999999999994,5.0,252.68
1734411600,5,8758.54,203.85,143.95,6.44,53.41,338.5,410.45,99.3,2024-12-17 05:00:00,5,17,1,12,0.0,5.0,0.8247045925204045,299.31333333333333,364.66333333333324,5.0,306.76
1734415200,5,8651.73,182.39,165.88,13.77,49.11,344.65,415.38,89.17,2024-12-17 06:00:00,6,17,1,12,0.0,5.0,0.8297221820983196,329.97,399.6499999999999,5.0,338.5
1734418800,5,3257.75,25.93,97.33,72.24,53.88,202.86,234.35,22.8,2024-12-17 07:00:00,7,17,1,12,0.0,5.0,0.8656283336889269,295.33666666666664,353.39333333333326,5.0,344.65
1734422400,5,2429.96,12.85,74.03,103.0,48.64,173.39,199.13,14.82,2024-12-17 08:00:00,8,17,1,12,0.0,5.0,0.8707377090342991,240.30000000000004,282.95333333333326,5.0,202.86
1734426000,5,2243.04,9.28,69.23,118.73,46.73,167.32,191.54,13.3,2024-12-17 09:00:00,9,17,1,12,0.0,5.0,0.8735512164560927,181.19000000000005,208.33999999999992,5.0,173.39
1734429600,5,2990.72,13.97,102.82,85.83,37.19,190.17,218.0,17.99,2024-12-17 10:00:00,10,17,1,12,0.0,5.0,0.8723394495412844,176.96000000000004,202.8899999999999,5.0,167.32
1734433200,5,4272.46,27.94,154.91,29.33,25.99,230.43,264.4,24.57,2024-12-17 11:00:00,11,17,1,12,0.0,5.0,0.8715204236006052,195.97333333333336,224.64666666666656,5.0,190.17
1734436800,5,5661.01,67.95,178.22,1.94,21.22,263.77,303.79,30.91,2024-12-17 12:00:00,12,17,1,12,0.0,5.0,0.8682642614964283,228.12333333333336,262.0633333333333,5.0,230.43
1734440400,5,7690.43,134.11,194.67,0.0,25.03,303.31,351.19,43.57,2024-12-17 13:00:00,13,17,1,12,0.0,5.0,0.8636635439505681,265.8366666666667,306.4599999999999,5.0,263.77
1734444000,5,8972.17,177.03,211.12,0.0,31.95,344.02,401.59,60.8,2024-12-17 14:00:00,14,17,1,12,0.0,5.0,0.8566448367738241,303.7,352.1899999999999,5.0,303.31
1734447600,5,9292.6,182.39,219.35,0.0,37.19,377.12,443.91,76.0,2024-12-17 15:00:00,15,17,1,12,0.0,5.0,0.8495415737424252,341.48333333333335,398.8966666666666,5.0,344.02
1734451200,5,9399.41,177.03,224.83,0.0,42.44,401.84,475.1,90.18,2024-12-17 16:00:00,16,17,1,12,0.0,5.0,0.8458008840244158,374.32666666666665,440.2,5.0,377.12
1734454800,5,9292.6,168.09,224.83,0.0,44.82,413.6,492.36,99.3,2024-12-17 17:00:00,17,17,1,12,0.0,5.0,0.8400357462019661,397.52000000000004,470.45666666666665,5.0,401.84
1734458400,5,8758.54,151.99,222.09,0.0,43.87,401.6,481.18,99.3,2024-12-17 18:00:00,18,17,1,12,0.0,5.0,0.8346149050251466,405.68,482.87999999999994,5.0,413.6
1734462000,5,7904.05,125.17,213.86,0.0,39.1,370.08,444.03,90.18,2024-12-17 19:00:00,19,17,1,12,0.0,5.0,0.8334571988379164,395.0933333333334,472.52333333333326,5.0,401.6
1734465600,5,6835.94,94.77,202.89,0.0,33.86,337.39,406.58,81.06,2024-12-17 20:00:00,20,17,1,12,0.0,5.0,0.8298243888041714,369.69000000000005,443.9299999999999,5.0,370.08
1734469200,5,5928.04,67.06,189.19,0.0,28.37,304.83,370.02,70.93,2024-12-17 21:00:00,21,17,1,12,0.0,5.0,0.8238203340359981,337.43333333333334,406.87666666666655,5.0,337.39
1734472800,5,4913.33,41.13,168.62,0.0,18.36,261.61,321.72,50.16,2024-12-17 22:00:00,22,17,1,12,0.0,5.0,0.8131605122466741,301.2766666666667,366.10666666666657,5.0,304.83
1734476400,5,4112.24,24.81,142.57,0.0,13.83,221.09,275.67,39.52,2024-12-17 23:00:00,23,17,1,12,0.0,5.0,0.8020096492182682,262.51,322.46999999999997,5.0,261.61
1734480000,5,3524.78,17.66,119.27,0.03,12.99,192.14,241.35,36.98,2024-12-18 00:00:00,0,18,2,12,0.0,5.0,0.7961052413507355,224.9466666666667,279.5799999999999,5.0,221.09
1734483600,5,3231.05,18.55,100.08,0.04,14.19,173.64,218.51,38.5,2024-12-18 01:00:00,1,18,2,12,0.0,5.0,0.7946547068784037,195.62333333333333,245.1766666666666,5.0,192.14
1734487200,5,3738.4,43.81,91.85,0.0,18.84,184.56,230.77,48.64,2024-12-18 02:00:00,2,18,2,12,0.0,5.0,0.7997573341422195,183.4466666666667,230.20999999999992,5.0,173.64
1734490800,5,5126.95,101.03,94.59,0.1,25.27,217.87,269.28,62.82,2024-12-18 03:00:00,3,18,2,12,0.0,5.0,0.8090834818775996,192.02333333333334,239.5199999999999,5.0,184.56
1734494400,5,6622.31,155.57,104.19,1.23,32.42,262.92,321.57,77.01,2024-12-18 04:00:00,4,18,2,12,0.0,5.0,0.8176135833566565,221.78333333333333,273.8733333333332,5.0,217.87
1734498000,5,7476.81,184.18,111.04,3.76,37.67,296.19,359.81,85.12,2024-12-18 05:00:00,5,18,2,12,0.0,5.0,0.8231844584641894,258.99333333333334,316.8866666666666,5.0,262.92
1734501600,5,7690.43,182.39,124.75,7.06,37.67,306.08,368.05,82.08,2024-12-18 06:00:00,6,18,2,12,0.0,5.0,0.8316261377530226,288.3966666666667,349.80999999999995,5.0,296.19
1734505200,5,3524.78,50.07,100.08,26.46,26.7,154.68,184.78,33.44,2024-12-18 07:00:00,7,18,2,12,0.0,5.0,0.8371035826388138,252.3166666666667,304.2133333333333,5.0,306.08
1734508800,5,2830.51,32.19,97.33,38.27,25.27,133.32,159.33,25.33,2024-12-18 08:00:00,8,18,2,12,0.0,5.0,0.8367539069855017,198.02666666666664,237.38666666666663,5.0,154.68
1734512400,5,2510.07,23.69,100.08,42.92,26.46,120.06,143.65,21.03,2024-12-18 09:00:00,9,18,2,12,0.0,5.0,0.8357814131569787,136.02,162.5866666666666,5.0,133.32
1734516000,5,3257.75,34.87,120.64,24.68,24.8,137.62,165.43,23.81,2024-12-18 10:00:00,10,18,2,12,0.0,5.0,0.8318926434141328,130.33333333333334,156.13666666666663,5.0,120.06
1734519600,5,4753.11,73.31,142.57,5.81,20.98,181.46,218.18,29.89,2024-12-18 11:00:00,11,18,2,12,0.0,5.0,0.8316985974883124,146.38,175.75333333333325,5.0,137.62
1734523200,5,6408.69,130.53,154.91,0.53,20.03,220.46,264.36,35.97,2024-12-18 12:00:00,12,18,2,12,0.0,5.0,0.8339385686185504,179.84666666666666,215.98999999999992,5.0,181.46
1734526800,5,8758.54,218.15,171.36,0.0,29.8,264.45,317.66,55.73,2024-12-18 13:00:00,13,18,2,12,0.0,5.0,0.8324938613612037,222.12333333333333,266.7333333333333,5.0,220.46
1734530400,5,10574.34,278.95,189.19,0.0,41.01,309.46,372.84,80.05,2024-12-18 14:00:00,14,18,2,12,0.0,5.0,0.8300075099238279,264.78999999999996,318.2866666666666,5.0,264.45
1734534000,5,11428.83,296.83,202.89,0.0,48.16,348.96,422.57,100.31,2024-12-18 15:00:00,15,18,2,12,0.0,5.0,0.8258040088032752,307.6233333333333,371.02333333333326,5.0,309.46
1734537600,5,11962.89,303.98,216.6,0.0,54.36,387.2,469.23,117.54,2024-12-18 16:00:00,16,18,2,12,0.0,5.0,0.8251816806257058,348.53999999999996,421.54666666666657,5.0,348.96
1734541200,5,11962.89,293.25,222.09,0.0,56.74,405.69,495.13,128.69,2024-12-18 17:00:00,17,18,2,12,0.0,5.0,0.8193605719709975,380.6166666666666,462.30999999999995,5.0,387.2
1734544800,5,10894.78,253.92,222.09,0.0,51.5,386.64,476.84,123.62,2024-12-18 18:00:00,18,18,2,12,0.0,5.0,0.8108380169448872,393.1766666666667,480.3999999999999,5.0,405.69
1734548400,5,8972.17,185.97,216.6,0.0,32.9,326.58,408.23,88.16,2024-12-18 19:00:00,19,18,2,12,0.0,5.0,0.799990201602038,372.96999999999997,460.0666666666666,5.0,386.64
1734552000,5,7263.18,128.75,205.64,0.0,20.03,276.16,349.25,59.28,2024-12-18 20:00:00,20,18,2,12,0.0,5.0,0.7907229778095921,329.79333333333335,411.4399999999999,5.0,326.58
1734555600,5,6088.26,86.72,189.19,0.0,13.47,242.08,308.42,43.57,2024-12-18 21:00:00,21,18,2,12,0.0,5.0,0.7849037027430128,281.6066666666667,355.29999999999995,5.0,276.16
1734559200,5,4966.74,52.75,169.99,0.0,10.97,208.19,267.74,35.97,2024-12-18 22:00:00,22,18,2,12,0.0,5.0,0.7775827295137073,242.14333333333332,308.46999999999997,5.0,242.08
1734562800,5,4058.84,31.74,145.32,0.0,11.32,181.2,234.52,36.48,2024-12-18 23:00:00,23,18,2,12,0.0,5.0,0.7726419921541872,210.49,270.22666666666663,5.0,208.19
1734566400,5,3524.78,23.25,122.01,0.01,12.4,167.53,215.68,38.0,2024-12-19 00:00:00,0,19,3,12,0.0,5.0,0.7767525964391692,185.64,239.31333333333328,5.0,181.2
1734570000,5,3311.16,24.59,105.56,0.01,14.78,163.37,208.75,42.05,2024-12-19 01:00:00,1,19,3,12,0.0,5.0,0.7826107784431138,170.70000000000002,219.64999999999995,5.0,167.53
1734573600,5,4165.65,56.33,101.45,0.0,22.17,192.79,242.92,56.74,2024-12-19 02:00:00,2,19,3,12,0.0,5.0,0.7936357648608595,174.5633333333333,222.44999999999993,5.0,163.37
