dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
1736902800,5,4806.52,21.68,142.57,0.02,21.7,332.69,386.26,45.6
1736906400,5,5126.95,44.7,127.49,0.0,23.37,332.86,388.78,51.17
1736910000,5,6355.29,101.92,124.75,0.11,28.61,352.3,413.93,62.82
1736913600,5,8010.86,166.3,131.61,2.44,35.76,382.92,451.5,78.02
1736917200,5,8865.36,194.91,139.83,7.69,38.15,400.17,471.63,82.08
1736920800,5,8438.11,164.51,160.4,16.81,32.42,389.76,455.66,64.85
1736924400,5,2616.88,16.76,76.09,94.41,40.05,188.99,215.26,18.24
1736928000,5,2136.23,8.94,59.63,133.04,41.48,194.76,219.34,14.82
1736931600,5,2136.23,6.09,57.58,158.79,43.87,220.97,246.31,14.69
1736935200,5,2536.77,5.59,73.34,157.36,38.15,259.51,287.52,17.48
1736938800,5,3204.35,5.25,105.56,121.59,27.66,303.98,335.37,21.53
1736942400,5,3898.62,2.63,149.43,59.37,21.7,330.37,364.9,24.83
1736946000,5,5233.76,20.56,191.93,4.02,21.22,361.51,401.05,31.16
1736949600,5,6729.13,62.58,200.15,0.0,22.89,407.31,455.64,40.53
1736953200,5,7797.24,84.04,213.86,0.0,25.51,458.66,516.82,51.68
1736956800,5,9185.79,102.82,246.76,0.0,36.72,516.27,584.73,73.97
1736960400,5,10681.15,119.81,290.63,0.0,51.02,574.49,656.05,99.3
1736964000,5,11535.64,130.53,323.53,0.0,59.6,602.05,694.73,113.49
1736967600,5,11108.4,121.59,318.05,0.0,57.7,571.37,670.4,109.43
1736971200,5,9078.98,86.72,265.96,0.0,45.3,476.12,572.0,87.14
1736974800,5,6088.26,43.36,178.22,0.0,27.42,339.75,419.39,56.24
1736978400,5,3685.0,14.53,105.56,0.26,11.44,232.49,291.23,29.13
1736982000,5,2456.67,2.26,66.49,5.9,7.87,180.23,224.59,21.28
1736985600,5,1976.01,0.12,45.93,22.17,7.87,159.67,196.88,21.03
1736989200,5,1949.31,0.05,45.93,31.11,8.94,155.8,190.33,23.31
1736992800,5,2857.21,6.93,82.94,7.15,12.04,183.67,223.32,30.91
1736996400,5,4859.92,65.27,108.3,0.1,15.74,232.6,281.74,40.02
1737000000,5,6462.1,119.81,120.64,1.59,16.45,260.05,316.64,42.05
1737003600,5,6408.69,119.81,117.9,5.68,15.74,249.46,305.35,38.5
1737007200,5,5020.14,78.68,105.56,14.31,14.31,213.6,260.58,31.41
1737010800,5,1281.74,1.69,22.62,133.04,15.97,121.4,135.73,6.71
1737014400,4,787.73,0.7,9.17,137.33,10.73,66.41,72.88,3.8
1737018000,3,647.54,0.6,7.63,134.47,8.46,44.47,48.62,3.2
1737021600,3,594.14,0.56,7.97,131.61,8.23,33.94,37.33,3.04
1737025200,3,594.14,0.47,10.28,127.32,8.7,28.69,31.91,3.2
1737028800,3,634.19,0.15,13.88,121.59,8.82,25.78,29.02,3.32
1737032400,3,1375.2,0.01,55.52,72.24,8.94,39.2,47.25,9.37
1737036000,4,2189.64,0.54,95.96,23.25,9.06,59.78,75.76,16.97
1737039600,5,2536.77,3.38,106.93,5.9,9.3,75.62,98.53,21.03
1737043200,5,3070.83,18.33,105.56,0.34,9.78,102.6,136.42,23.31
1737046800,5,3738.4,38.44,101.45,0.0,12.28,136.58,183.45,29.39
1737050400,5,4112.24,48.28,102.82,0.0,15.5,153.64,209.42,36.48
1737054000,5,4005.43,46.04,104.19,0.0,17.4,146.38,200.86,40.53
1737057600,5,3685.0,34.87,102.82,0.0,16.21,131.81,180.36,38.0
1737061200,5,3284.45,22.13,95.96,0.03,12.87,120.55,162.2,30.91
1737064800,5,2777.1,9.83,85.68,0.52,7.99,105.26,137.61,21.53
1737068400,5,2189.64,1.38,69.23,7.15,5.3,87.46,111.8,17.48
1737072000,4,1682.28,0.04,47.98,27.54,4.59,73.05,91.42,15.07
1737075600,4,1174.93,0.0,27.76,63.66,4.89,52.12,63.94,10.26
1737079200,4,1348.5,0.01,39.76,55.07,5.9,54.56,67.0,11.78
1737082800,4,1895.9,1.47,69.92,24.32,7.45,62.82,77.94,14.69
1737086400,4,2323.15,15.87,74.71,20.03,8.94,67.97,85.45,16.72
1737090000,4,2189.64,20.56,63.06,36.12,9.54,64.59,82.76,16.21
1737093600,4,1682.28,13.41,47.98,62.23,9.66,55.56,71.2,13.43
1737097200,3,974.66,3.74,22.96,108.72,12.28,44.43,53.91,7.47
1737100800,4,934.6,2.46,18.68,125.89,13.11,54.46,63.85,6.65
1737104400,4,934.6,1.84,18.16,134.47,13.83,58.44,67.59,6.21
1737108000,4,1041.41,1.33,21.08,138.76,12.64,71.33,82.08,6.71
1737111600,5,1281.74,0.78,28.45,138.76,12.76,97.98,111.89,7.79
1737115200,5,1522.06,0.22,38.04,128.75,13.11,115.69,131.59,8.74
1737118800,5,1815.8,0.01,52.09,107.29,12.87,129.2,147.48,10.64
1737122400,5,2002.72,0.0,58.95,94.41,12.64,140.42,161.2,12.79
1737126000,5,1976.01,0.0,55.52,91.55,12.4,141.1,162.99,13.93
1737129600,5,2269.74,0.0,68.55,72.96,12.04,153.18,178.19,17.73
1737133200,5,2616.88,0.0,85.68,50.07,11.32,166.41,194.98,21.28
1737136800,5,2750.4,0.02,94.59,36.84,10.25,165.2,195.58,21.53
1737140400,5,2670.29,0.03,93.22,31.11,8.46,154.31,183.57,19.0
1737144000,5,2456.67,0.01,81.57,34.69,6.74,141.74,169.58,16.47
1737147600,5,2243.04,0.0,68.55,39.34,5.6,132.02,159.08,15.45
1737151200,5,2056.12,0.0,58.26,41.48,4.89,125.5,152.22,15.45
1737154800,5,1976.01,0.0,52.78,38.62,4.53,126.19,152.65,16.21
1737158400,5,2002.72,0.0,52.78,33.62,4.59,130.64,157.44,17.48
1737162000,5,2189.64,0.11,60.32,22.35,5.25,139.48,168.0,19.51
1737165600,5,2883.91,11.4,78.83,2.3,7.57,164.5,198.49,25.59
1737169200,5,4219.06,56.77,85.68,0.1,10.61,200.51,240.74,32.93
1737172800,5,5661.01,106.39,93.22,1.5,13.59,237.23,282.9,38.5
1737176400,5,6515.5,132.32,102.82,4.87,16.45,260.73,309.08,40.02
1737180000,5,6942.75,134.11,120.64,10.37,19.07,272.42,318.84,37.49
1737183600,4,1108.17,5.42,33.93,97.27,35.29,51.38,61.78,5.64
1737187200,3,667.57,2.4,17.48,113.01,22.17,29.56,36.36,3.48
1737190800,3,647.54,1.82,15.59,117.3,17.17,30.17,37.47,3.8
1737194400,3,961.3,2.46,27.42,111.58,18.84,48.26,59.02,6.65
1737198000,5,1495.36,2.77,52.09,95.84,20.98,78.33,94.11,10.89
1737201600,5,1976.01,1.13,78.83,71.53,19.55,98.79,117.84,13.68
1737205200,5,2964.02,3.05,127.49,20.38,17.64,115.48,138.89,18.75
1737208800,5,4005.43,26.82,143.95,0.06,16.69,136.85,167.22,25.84
1737212400,5,4379.27,43.36,131.61,0.0,15.14,156.61,193.64,30.91
1737216000,5,4112.24,40.23,116.53,0.0,13.11,164.87,207.31,32.93
1737219600,5,3791.81,33.08,104.19,0.0,12.16,170.15,217.69,33.44
1737223200,5,3631.59,29.95,98.71,0.01,11.56,170.09,220.98,32.93
1737226800,5,3284.45,24.14,93.22,0.02,10.01,156.74,206.81,29.13
1737230400,5,2830.51,15.65,83.63,0.07,8.82,140.23,187.97,26.85
1737234000,5,2376.56,7.26,71.97,0.58,8.46,125.68,170.13,26.6
1737237600,5,2029.42,2.1,59.63,3.22,8.58,113.96,152.89,26.85
1737241200,5,1815.8,0.34,49.35,9.75,9.3,107.85,142.73,27.87
1737244800,5,1735.69,0.13,43.87,15.38,10.49,106.21,138.24,29.39
1737248400,5,1762.39,0.33,46.61,15.02,12.4,106.46,137.12,33.44
1737252000,5,2429.96,13.19,63.75,1.72,17.4,125.43,159.11,44.08
1737255600,5,3898.62,59.9,78.83,0.06,25.03,162.05,202.32,59.78
1737259200,5,5500.79,107.29,97.33,0.53,33.38,200.12,248.42,77.01
1737262800,5,6568.91,139.47,106.93,1.36,39.1,229.39,283.95,91.2
1737266400,5,7049.56,151.99,113.79,2.57,40.53,244.47,299.37,91.2
1737270000,5,5554.2,94.77,119.27,5.68,30.99,213.47,254.92,56.24
1737273600,5,5661.01,89.41,131.61,6.71,29.09,220.95,263.46,48.64
1737277200,5,5554.2,73.31,135.72,8.14,25.99,211.47,256.42,41.54
1737280800,5,2910.61,14.08,100.08,32.54,28.13,135.18,158.94,18.49
1737284400,5,2777.1,13.75,97.33,29.68,24.8,113.6,132.87,15.96
1737288000,5,3070.83,16.54,111.04,11.44,21.7,102.35,120.08,16.21
1737291600,5,4379.27,60.8,120.64,0.15,19.79,117.83,140.07,23.56
1737295200,5,5874.63,119.81,122.01,0.0,22.17,153.54,183.74,37.49
1737298800,5,6622.31,148.42,123.38,0.0,25.51,187.94,225.02,49.14
1737302400,5,6729.13,148.42,123.38,0.0,27.42,208.18,252.25,59.28
1737306000,5,6408.69,135.9,120.64,0.0,27.18,212.3,262.46,64.85
1737309600,5,5928.04,119.81,116.53,0.0,23.37,201.73,253.32,60.8
1737313200,5,5340.58,98.35,117.9,0.0,13.35,178.09,223.69,40.53
1737316800,5,4592.9,69.74,120.64,0.0,8.46,157.3,196.49,28.88
1737320400,5,3738.4,38.44,119.27,0.0,6.26,138.33,173.02,22.8
1737324000,5,2750.4,11.4,102.82,0.42,5.13,119.85,148.68,18.49
1737327600,5,2243.04,1.84,82.94,3.76,4.89,115.37,141.92,17.48
1737331200,5,2029.42,0.53,67.17,8.94,5.01,116.0,141.8,17.73
1737334800,5,2029.42,1.19,63.06,7.96,5.42,116.15,142.25,19.0
1737338400,5,2643.59,17.88,69.92,0.6,7.63,136.59,167.4,25.08
1737342000,5,4058.84,68.84,77.46,0.18,10.37,172.67,210.41,32.42
1737345600,5,5607.6,126.96,85.0,2.91,12.87,208.53,253.26,38.0
1737349200,5,6034.85,141.26,93.22,8.05,14.54,215.87,263.37,38.5
1737352800,5,5233.76,105.5,101.45,16.99,14.54,190.94,235.11,33.44
1737356400,4,1388.55,8.72,42.16,79.39,21.22,63.19,77.4,11.78
1737360000,4,1041.41,3.58,28.45,97.27,18.84,55.29,66.85,9.88
1737363600,4,934.6,1.68,24.68,103.0,15.74,50.35,60.25,8.99
1737367200,3,881.2,1.03,23.31,101.57,11.56,42.53,50.53,7.35
1737370800,3,907.9,1.1,26.39,94.41,9.78,38.43,45.32,6.59
1737374400,3,1041.41,0.64,35.64,80.11,9.54,37.39,44.08,6.65
1737378000,4,2269.74,10.28,89.11,16.45,9.18,65.96,78.07,13.43
1737381600,5,3898.62,57.22,101.45,0.0,9.54,119.66,141.64,17.99
1737385200,5,5233.76,96.56,105.56,0.0,9.78,181.15,214.79,14.95
1737388800,5,6408.69,123.38,113.79,0.0,9.78,239.32,286.04,12.79
1737392400,5,6835.94,128.75,116.53,0.0,9.3,271.67,326.77,12.41
1737396000,5,6355.29,114.44,115.16,0.0,8.11,264.56,321.97,11.27
1737399600,5,5340.58,83.15,113.79,0.0,5.84,230.45,282.76,8.23
1737403200,5,4379.27,54.54,111.04,0.0,4.59,201.82,249.02,6.97
1737406800,5,3685.0,32.63,104.19,0.0,3.93,182.06,225.95,6.33
1737410400,5,2990.72,14.75,91.85,0.14,3.58,159.5,198.68,5.89
1737414000,5,2403.26,4.25,77.46,1.74,3.4,137.59,171.11,5.51
1737417600,5,2002.72,0.76,61.01,8.58,3.55,118.37,146.27,5.32
1737421200,5,1735.69,0.24,50.72,17.34,4.05,99.64,122.81,5.95
1737424800,5,1949.31,2.18,62.38,9.39,5.72,96.84,119.48,9.5
1737428400,5,2590.18,20.79,76.77,1.21,7.63,102.16,126.18,13.55
1737432000,5,3204.35,46.94,76.09,8.76,9.42,106.69,132.16,18.24
1737435600,5,3204.35,51.41,72.66,20.92,10.85,103.1,128.68,20.27
1737439200,5,2590.18,33.53,65.12,41.48,12.16,87.49,109.83,16.47
1737442800,3,1028.06,6.37,26.73,98.71,23.84,39.84,49.43,6.02
1737446400,3,854.49,4.02,20.22,118.73,26.7,38.22,46.73,5.07
1737450000,3,827.79,3.13,18.85,131.61,28.37,41.29,49.8,5.0
1737453600,3,988.01,3.13,23.65,133.04,20.03,48.58,58.4,6.59
1737457200,4,1228.33,2.99,33.59,127.32,12.87,59.75,71.87,8.61
1737460800,4,1482.01,1.37,48.67,114.44,11.68,72.95,87.42,10.01
1737464400,5,2723.69,2.07,116.53,39.7,12.16,105.63,126.31,17.23
1737468000,5,4272.46,31.74,148.06,0.07,12.87,156.74,186.81,26.6
1737471600,5,5126.95,56.33,148.06,0.0,12.76,206.72,246.02,32.93
1737475200,5,5928.04,75.1,152.17,0.0,12.76,252.73,301.17,36.98
1737478800,5,6568.91,87.62,160.4,0.0,13.95,287.92,347.7,40.53
1737482400,5,6729.13,91.2,163.14,0.0,15.5,293.91,362.66,41.54
1737486000,5,6301.88,84.04,159.03,0.0,15.97,270.15,338.61,41.04
1737489600,5,5554.2,67.06,148.06,0.0,12.99,239.16,303.67,33.94
1737493200,5,4753.11,47.39,134.35,0.0,9.42,209.64,268.32,26.85
1737496800,5,4005.43,29.06,119.27,0.01,6.62,182.9,234.84,21.79
1737500400,5,3364.56,15.87,105.56,0.09,5.25,164.02,208.36,18.49
1737504000,5,2937.32,8.61,91.85,0.5,4.71,149.33,187.08,16.47
1737507600,5,2670.29,7.26,80.2,0.91,4.89,134.67,167.24,16.72
1737511200,5,2910.61,22.58,75.4,0.11,6.85,131.91,163.9,22.04
1737514800,5,3578.19,54.99,79.51,0.33,8.82,131.1,163.47,26.09
1737518400,5,3845.21,70.63,82.25,5.99,10.01,118.6,149.09,26.09
1737522000,5,3738.4,70.63,80.2,16.09,11.21,107.62,136.95,24.57
1737525600,5,3124.24,51.41,75.4,30.76,11.92,93.49,120.08,20.77
1737529200,3,734.33,3.69,17.48,111.58,16.69,24.32,31.45,4.81
1737532800,3,620.84,1.98,11.14,127.32,14.31,24.22,30.97,4.37
1737536400,3,627.52,1.58,10.37,135.9,13.23,27.0,34.01,4.56
1737540000,4,647.54,1.12,10.45,140.19,11.32,28.74,35.9,4.69
1737543600,4,687.6,0.66,12.34,140.19,10.73,28.87,36.05,4.75
1737547200,3,714.3,0.17,15.25,133.04,10.25,25.62,32.24,4.5
1737550800,4,1789.09,0.01,68.55,90.12,11.09,65.04,79.23,11.65
1737554400,5,3070.83,0.04,126.12,42.56,12.4,128.28,152.18,20.01
1737558000,5,3791.81,0.71,149.43,17.7,12.99,178.54,209.75,25.59
1737561600,5,4806.52,13.75,165.88,1.4,13.59,236.34,277.45,32.17
1737565200,5,5821.23,39.79,167.25,0.0,13.23,291.21,345.04,38.0
1737568800,5,6195.07,58.11,163.14,0.0,11.8,310.06,372.88,38.0
1737572400,5,5821.23,59.01,153.54,0.0,9.18,284.45,345.58,31.41
1737576000,5,4859.92,42.47,139.83,0.0,6.68,238.37,290.32,24.32
1737579600,5,3685.0,19.45,117.9,0.15,5.19,179.52,219.46,19.25
1737583200,5,2029.42,0.68,71.29,18.24,4.29,94.44,117.29,12.92
1737586800,4,1255.04,0.0,35.64,45.06,4.05,54.05,68.84,10.26
1737590400,3,1001.36,0.0,23.31,58.65,4.41,42.18,54.1,9.63
1737594000,3,988.01,0.0,22.96,60.8,5.19,41.42,53.25,10.51
1737597600,4,1308.44,0.02,40.78,45.78,6.79,51.28,65.86,13.93
1737601200,4,1922.61,2.91,73.34,16.27,8.58,63.79,82.18,17.48
1737604800,4,2456.67,22.35,74.71,16.99,10.25,71.89,93.38,20.01
1737608400,4,2403.26,28.61,64.43,31.83,11.21,70.8,93.54,19.76
1737612000,4,1922.61,19.45,51.41,55.07,11.44,61.78,82.14,16.21
1737615600,3,881.2,4.02,19.36,111.58,15.02,31.72,41.69,7.66
1737619200,3,761.03,2.54,14.05,130.18,14.66,31.4,40.12,6.71
1737622800,3,700.95,1.93,12.34,138.76,14.19,31.58,39.54,6.27
1737626400,4,761.03,1.82,14.39,141.62,11.21,35.39,43.99,6.97
1737630000,4,867.84,1.59,19.19,141.62,10.61,40.98,50.54,7.66
1737633600,3,988.01,0.75,27.76,130.18,10.85,43.53,53.67,8.11
1737637200,4,1348.5,0.03,47.3,105.86,10.85,54.09,66.27,10.39
1737640800,4,1682.28,0.0,63.06,85.83,11.09,70.81,86.31,13.55
1737644400,5,1815.8,0.0,65.12,79.39,11.56,83.71,101.51,15.71
1737648000,5,1842.5,0.0,62.38,78.68,11.92,90.91,109.66,16.72
1737651600,5,1762.39,0.0,56.89,80.82,11.56,92.17,111.22,16.47
1737655200,5,1628.88,0.0,52.09,82.97,10.61,89.49,108.02,15.07
1737658800,5,1401.9,0.0,42.84,89.41,9.3,81.49,98.33,12.54
1737662400,4,1201.63,0.0,31.19,97.27,8.7,74.68,90.15,11.15
1737666000,4,1028.06,0.0,21.59,104.43,8.7,67.89,82.25,10.51
1737669600,4,947.95,0.0,16.28,107.29,8.46,64.44,78.22,10.51
1737673200,4,921.25,0.0,14.57,103.0,7.87,65.62,79.23,11.15
1737676800,4,921.25,0.0,14.39,97.27,7.39,66.01,79.3,11.65
1737680400,4,934.6,0.0,16.62,89.41,7.15,63.8,76.8,12.16
1737684000,4,1134.87,0.0,29.13,72.96,7.99,64.07,78.24,14.06
1737687600,4,1428.6,0.38,48.67,51.5,9.42,65.45,81.06,15.71
1737691200,4,1535.42,5.64,50.04,52.93,10.61,63.25,79.42,15.96
1737694800,4,1468.66,9.5,41.47,65.8,11.09,61.31,77.42,15.58
1737698400,4,1281.74,8.05,32.9,85.83,11.32,58.53,73.24,13.81
1737702000,3,867.84,3.8,19.02,117.3,12.16,43.17,52.99,9.25
1737705600,3,787.73,2.82,15.77,133.04,11.8,44.37,53.38,8.61
1737709200,4,741.0,2.26,14.57,141.62,11.56,43.43,51.67,8.36
1737712800,4,801.09,1.96,16.28,148.77,10.73,53.79,63.04,9.37
1737716400,4,907.9,1.63,20.73,148.77,10.61,62.61,72.99,10.39
1737720000,4,1054.76,0.78,29.47,140.19,10.97,69.44,81.03,11.27
1737723600,5,1361.85,0.03,42.5,125.89,11.68,87.97,102.52,13.55
1737727200,5,1575.47,0.0,48.67,121.59,12.64,112.31,130.58,16.21
1737730800,5,1642.23,0.0,47.3,121.59,13.11,129.64,150.67,17.99
1737734400,5,1708.98,0.0,48.67,114.44,13.11,137.89,160.37,19.25
1737738000,5,1789.09,0.0,53.47,98.71,12.28,135.39,159.02,20.27
1737741600,5,1708.98,0.0,54.15,82.25,10.73,115.84,138.03,19.25
1737745200,5,1682.28,0.0,56.89,62.23,9.06,95.92,115.6,17.23
1737748800,5,1615.52,0.0,53.47,49.35,7.75,83.66,101.65,15.83
1737752400,4,1468.66,0.0,44.55,44.35,6.97,73.88,90.71,15.2
1737756000,4,1321.79,0.0,36.33,42.56,6.44,65.8,81.69,14.82
1737759600,4,1174.93,0.0,28.79,43.99,6.02,57.33,71.46,14.19
1737763200,3,1028.06,0.0,23.99,47.92,5.78,48.74,60.87,13.43
1737766800,3,961.3,0.0,22.96,52.21,5.84,40.37,50.97,12.92
1737770400,3,1161.58,0.02,37.01,42.92,7.09,41.54,52.81,14.95
1737774000,3,1548.77,1.68,59.63,23.96,8.46,45.21,57.9,16.72
1737777600,3,1789.09,13.63,58.26,29.68,9.54,45.92,59.59,17.48
1737781200,3,1789.09,19.67,50.72,42.56,10.25,44.93,59.46,16.97
1737784800,3,1482.01,15.42,41.13,60.08,10.01,39.07,52.4,14.57
1737788400,2,834.47,5.59,21.08,92.98,11.44,22.82,30.59,8.74
1737792000,3,781.06,4.08,17.48,107.29,11.92,25.32,33.07,8.36
1737795600,3,761.03,3.24,16.62,117.3,12.52,27.14,34.41,7.98
1737799200,3,894.55,3.52,21.76,118.73,10.25,35.02,43.17,9.25
1737802800,4,1161.58,3.69,33.59,115.87,9.3,51.81,62.35,11.4
1737806400,4,1455.31,2.07,50.72,101.57,10.01,65.4,77.94,12.92
1737810000,5,2269.74,0.28,97.33,45.42,11.68,87.18,103.8,17.23
1737813600,5,3124.24,6.15,131.61,3.98,13.11,119.14,141.75,22.29
1737817200,5,3524.78,15.42,134.35,0.18,13.59,150.2,178.73,26.35
1737820800,5,3898.62,22.13,139.83,0.03,14.07,179.04,212.96,29.39
1737824400,5,4219.06,26.6,143.95,0.01,14.54,201.51,240.79,31.66
1737828000,5,4219.06,26.82,143.95,0.01,13.95,209.15,251.5,31.16
1737831600,5,3898.62,20.79,139.83,0.05,12.16,196.69,237.12,27.87
1737835200,5,3524.78,11.18,132.98,0.3,11.09,183.54,221.66,26.6
1737838800,5,3177.64,3.8,122.01,1.61,10.73,175.0,212.19,27.87
1737842400,5,2723.69,0.58,101.45,7.42,10.25,162.96,197.29,28.37
1737846000,5,2296.45,0.06,77.46,15.74,9.3,150.67,181.73,27.11
1737849600,5,2029.42,0.04,63.06,20.21,8.34,142.47,170.76,25.33
1737853200,5,1976.01,0.23,58.95,16.81,7.87,136.9,164.0,23.56
1737856800,5,2323.15,7.26,67.17,2.91,9.06,138.91,167.05,25.33
1737860400,5,2990.72,33.08,72.66,0.82,10.61,139.87,169.77,27.87
1737864000,5,3631.59,62.58,74.71,7.87,12.28,140.34,172.11,29.13
1737867600,5,3738.4,67.95,77.46,18.06,13.59,135.86,168.12,28.37
1737871200,5,3231.05,49.62,78.83,35.41,13.47,123.64,153.9,24.83
1737874800,4,1241.68,7.82,33.59,105.86,14.9,67.5,81.57,13.05
1737878400,4,1001.36,3.86,21.59,134.47,15.5,70.86,83.61,11.65
1737882000,5,974.66,2.6,18.34,153.06,15.14,75.82,88.14,11.4
1737885600,5,1121.52,2.68,22.96,157.36,12.28,85.64,99.03,12.67
1737889200,5,1361.85,2.85,34.27,151.63,11.09,103.36,118.91,14.44
1737892800,5,1615.52,1.66,50.04,133.04,11.32,109.57,126.28,15.45
1737896400,5,2510.07,0.17,102.82,63.66,12.76,127.33,147.47,19.51
1737900000,5,3524.78,7.26,145.32,5.68,14.19,161.95,188.55,25.33
1737903600,5,4005.43,21.68,141.2,0.1,14.31,192.98,225.4,29.64
1737907200,5,4379.27,27.72,142.57,0.02,14.42,218.26,255.28,32.42
1737910800,5,4646.3,28.61,145.32,0.01,14.9,233.28,274.11,33.94
1737914400,5,4699.71,27.72,146.69,0.01,14.78,233.77,276.52,33.44
1737918000,5,4325.87,21.46,143.95,0.04,14.78,214.24,254.46,33.44
1737921600,5,4058.84,15.65,141.2,0.08,17.17,201.46,239.8,39.01
1737925200,5,3952.03,11.85,141.2,0.08,19.79,200.75,239.52,45.09
1737928800,5,3845.21,8.16,138.46,0.28,21.7,199.56,238.33,50.16
1737932400,5,3685.0,6.26,131.61,0.35,23.84,197.85,235.8,54.21
1737936000,5,3685.0,7.6,127.49,0.18,26.7,202.38,240.07,60.29
1737939600,5,3791.81,13.52,122.01,0.07,29.56,208.09,246.8,65.86
1737943200,5,4539.49,42.02,117.9,0.0,34.81,233.84,277.64,76.0
1737946800,5,6195.07,105.5,123.38,0.39,42.44,275.02,327.18,92.21
1737950400,5,7904.05,169.87,132.98,4.78,50.07,312.4,373.81,106.39
1737954000,5,8758.54,187.75,152.17,12.34,53.88,336.12,402.68,112.47
1737957600,5,8224.49,146.63,186.44,27.18,49.59,331.43,394.27,99.3
1737961200,5,2189.64,19.0,71.29,91.55,33.38,103.42,122.26,24.07
1737964800,4,1361.85,8.83,42.16,114.44,27.18,74.41,89.25,14.19
1737968400,4,1094.82,5.14,29.82,128.75,22.65,65.76,79.35,11.02
1737972000,4,974.66,3.27,24.33,137.33,17.64,58.5,70.75,9.75
1737975600,4,1108.17,3.02,31.87,135.9,14.66,69.23,82.54,11.15
1737979200,4,1281.74,1.73,45.93,118.73,13.83,73.85,87.82,12.16
1737982800,5,2002.72,0.12,87.74,69.38,14.42,92.0,109.43,16.47
1737986400,5,2723.69,0.32,127.49,25.75,16.21,120.65,143.21,22.04
1737990000,5,3070.83,1.41,135.72,10.73,17.64,140.83,166.96,25.33
1737993600,5,3578.19,9.61,137.09,1.79,19.55,164.92,195.71,29.13
1737997200,5,4112.24,23.25,132.98,0.03,21.22,189.31,226.8,32.42
1738000800,5,4219.06,27.27,127.49,0.01,20.27,192.29,233.39,31.66
1738004400,5,3898.62,23.47,122.01,0.02,17.17,175.54,215.27,27.11
1738008000,5,3417.97,13.86,117.9,0.16,14.66,160.67,197.69,24.83
1738011600,5,3017.43,5.7,112.41,0.95,13.23,154.35,190.12,25.84
1738015200,5,2643.59,1.45,100.08,4.07,11.8,149.26,183.26,27.36
1738018800,5,2376.56,0.47,85.68,7.51,10.85,143.44,176.04,27.61
1738022400,5,2296.45,0.71,77.46,7.15,10.61,139.52,170.67,26.85
1738026000,5,2323.15,3.74,71.97,2.64,10.97,132.51,163.26,26.35
1738029600,5,2990.72,26.82,70.6,0.07,13.95,142.86,177.78,31.66
1738033200,5,4432.68,81.36,78.83,0.35,18.36,170.35,212.07,39.01
1738036800,5,6195.07,144.84,89.11,3.84,23.84,206.4,256.94,45.09
1738040400,5,7156.37,173.45,106.93,9.21,28.13,232.76,288.47,45.6
1738044000,5,7156.37,150.2,139.83,19.67,29.8,243.97,298.77,41.04
1738047600,5,2269.74,19.67,73.34,86.55,32.42,100.35,119.72,16.09
1738051200,5,1869.2,11.4,63.06,111.58,41.01,99.54,117.12,14.44
1738054800,5,2002.72,9.28,70.6,117.3,53.88,109.82,127.96,15.33
1738058400,5,2857.21,13.41,109.67,79.39,59.6,130.19,151.33,20.27
1738062000,5,4272.46,31.74,165.88,27.54,58.65,167.75,194.73,26.85
1738065600,5,5661.01,68.84,197.41,4.16,57.22,203.81,238.37,32.93
1738069200,5,7476.81,119.81,224.83,0.05,61.04,257.74,301.55,42.05
1738072800,5,8544.92,132.32,244.02,0.0,62.94,307.32,359.16,47.62
1738076400,5,6942.75,79.57,213.86,0.0,51.5,287.6,339.5,45.6
1738080000,5,3471.37,2.71,127.49,13.59,26.7,199.16,240.96,31.66
1738083600,5,2937.32,0.01,85.0,39.34,19.31,204.0,248.54,29.64
1738087200,5,3124.24,0.01,87.74,39.7,17.88,222.86,270.94,29.13
1738090800,5,3070.83,0.01,87.05,37.91,15.5,214.09,258.69,23.56
1738094400,5,2777.1,0.0,74.71,38.27,12.99,192.44,230.11,19.76
1738098000,5,2403.26,0.0,58.95,39.7,11.32,167.47,199.19,18.49
1738101600,5,2056.12,0.0,45.24,46.49,10.25,147.79,174.72,17.99
1738105200,5,1789.09,0.0,35.3,56.51,9.54,135.8,159.96,17.99
1738108800,5,1588.82,0.0,28.79,66.52,8.46,131.43,154.55,17.23
1738112400,5,1522.06,0.0,28.1,73.67,7.75,133.67,156.32,15.45
1738116000,5,1842.5,0.0,45.93,63.66,9.3,146.81,170.74,16.72
1738119600,5,2296.45,0.12,70.6,53.64,11.8,169.53,196.2,17.73
1738123200,5,2189.64,0.98,63.06,80.82,12.87,189.14,217.73,15.71
1738126800,5,1976.01,2.54,48.67,104.43,13.83,192.22,217.49,14.06
1738130400,5,1708.98,3.13,36.33,128.75,15.97,173.38,193.29,11.53
1738134000,5,741.0,1.05,11.48,143.05,20.74,80.58,89.73,2.34
1738137600,3,547.41,0.68,7.71,138.76,16.93,48.17,54.61,1.95
1738141200,4,547.41,0.54,7.45,143.05,15.02,42.98,48.72,2.37
1738144800,4,547.41,0.4,8.05,144.48,14.9,41.44,47.26,2.66
1738148400,4,567.44,0.23,9.6,141.62,15.5,45.24,51.71,3.07
1738152000,3,580.79,0.06,11.65,134.47,14.54,43.29,50.11,3.26
1738155600,3,1148.22,0.0,40.44,94.41,13.11,45.4,54.48,7.73
1738159200,4,2056.12,0.01,80.2,48.64,13.83,64.66,79.53,15.07
